file,folder,time_s,channel,members,n_channels,score,polarity,prominence,l1_sharpness
S01_014_EEG_01.edf,,250.684,P8,F3@250.680:25.4;P4@250.680:22.1;F7@250.684:21.5;P8@250.684:36.9;C3@250.708:15.6,5,0.141041,1,9.8257,10.7407
S01_014_EEG_01.edf,,250.78,O2,F4@250.776:21.7;O2@250.780:46.0;F8@250.820:26.2;O1@250.820:34.1;T8@250.824:17.9;P3@250.856:17.4;P8@250.872:30.8;F7@250.900:16.7,8,0.058348,1,10.8527,8.0783
S01_014_EEG_01.edf,,250.964,FP2,FP2@250.964:24.0;F4@250.968:19.9;C4@250.972:12.8,3,0.269445,-1,6.3659,7.5485
S01_014_EEG_01.edf,,251.052,O2,F3@251.048:21.4;FP1@251.048:24.1;F7@251.052:16.6;O1@251.052:30.8;O2@251.052:44.2;P4@251.052:20.1;C3@251.056:22.1;P8@251.056:38.5;CZ@251.064:19.1,9,0.004577,1,10.8527,10.4348
S01_014_EEG_01.edf,,251.232,O1,FP2@251.204:20.0;FP1@251.228:24.8;O1@251.232:27.7;FZ@251.248:19.5;P4@251.252:25.2;PZ@251.252:23.7,6,0.004798,1,11.9604,6.2534
S01_014_EEG_01.edf,,251.424,CZ,P7@251.392:16.7;T7@251.392:16.9;CZ@251.424:22.4,3,0.151362,-1,8.6886,6.6102
S01_014_EEG_01.edf,,251.624,P8,PZ@251.536:18.7;P4@251.584:18.7;P8@251.624:31.8,3,0.046116,-1,9.8257,7.3705
S01_014_EEG_01.edf,,251.804,O1,P4@251.784:14.7;C3@251.804:20.7;CZ@251.804:27.2;O1@251.804:43.6;O2@251.804:34.3;C4@251.812:20.6;P8@251.828:27.9,7,0.056091,1,11.1482,10.8412
S01_014_EEG_01.edf,,251.992,O1,F8@251.964:18.7;FP1@251.992:23.2;FP2@251.992:18.6;FZ@251.992:20.6;O1@251.992:40.0;P3@251.992:23.1;P7@251.992:25.2,7,0.017163,1,11.1482,8.2749
S01_014_EEG_01.edf,,252.212,P8,O2@252.188:29.8;F7@252.204:20.4;P8@252.212:29.8;F3@252.248:26.2,4,0.04135,-1,9.1178,6.7206
S01_014_EEG_01.edf,,252.384,O2,C4@252.296:17.7;P7@252.304:22.8;FZ@252.324:21.7;P4@252.340:19.5;O1@252.376:44.1;CZ@252.384:40.3;O2@252.384:49.6;P8@252.388:33.6;P3@252.396:19.2;F3@252.400:26.2,10,0.055724,1,10.1903,10.8083
S01_014_EEG_01.edf,,252.52,PZ,PZ@252.520:25.9;F8@252.544:22.7,2,0.196869,-1,6.1078,6.5669
S01_014_EEG_01.edf,,252.62,O1,F3@252.616:19.3;F7@252.620:24.1;FZ@252.620:17.9;O1@252.620:42.3;O2@252.620:34.1,5,0.269273,-1,11.2624,9.5872
S01_014_EEG_01.edf,,252.808,O1,F3@252.804:19.8;FZ@252.804:19.0;O1@252.808:29.8;O2@252.808:26.4,4,0.329102,-1,9.8546,6.8558
S01_014_EEG_01.edf,,253.128,F3,FZ@253.104:17.5;F3@253.128:19.8,2,0.048318,1,6.6861,6.3501
S01_014_EEG_01.edf,,254.256,PZ,C3@254.220:12.5;PZ@254.256:23.4,2,0.134868,-1,6.0823,6.6094
S01_014_EEG_01.edf,,254.82,CZ,CZ@254.820:29.5;F4@254.852:19.3;F8@254.856:24.5;FP2@254.856:19.6;P7@254.856:20.6;FP1@254.864:21.7,6,0.176797,1,8.8417,6.4359
S01_014_EEG_01.edf,,255.252,CZ,CZ@255.252:25.2;C3@255.256:13.2,2,0.292102,-1,8.7539,6.826
S01_014_EEG_01.edf,,255.256,P8,O1@255.236:20.9;P8@255.256:29.7;P4@255.284:13.2,3,0.175701,-1,9.2795,10.3172
S01_014_EEG_01.edf,,255.448,O2,CZ@255.436:31.8;C3@255.440:18.3;F3@255.440:14.1;T7@255.440:27.7;C4@255.444:22.2;F4@255.444:18.1;F8@255.444:29.8;O1@255.444:31.4;P7@255.444:29.6;P8@255.444:27.4;FZ@255.448:20.7;O2@255.448:42.0,12,0.423826,-1,10.8265,10.309
S01_014_EEG_01.edf,,255.564,PZ,P3@255.560:22.5;PZ@255.564:33.5,2,0.148452,-1,10.7082,7.8528
S01_014_EEG_01.edf,,255.604,O2,O2@255.604:42.0;P8@255.628:26.2,2,0.303506,1,10.8265,9.2654
S01_014_EEG_01.edf,,255.712,O1,F4@255.700:17.1;FZ@255.700:18.2;O1@255.712:39.0,3,0.133964,1,11.7188,7.8366
S01_014_EEG_01.edf,,255.944,FP1,F8@255.884:32.9;PZ@255.884:29.8;C3@255.896:15.4;O1@255.900:37.7;O2@255.904:37.6;F3@255.916:19.2;CZ@255.920:22.5;F4@255.920:18.5;FZ@255.920:20.3;P7@255.920:26.9;P8@255.924:33.0;FP1@255.944:41.6;T8@255.984:22.9;P3@255.988:26.4,14,0.094411,1,13.9356,9.7737
S01_014_EEG_01.edf,,256.076,O1,O1@256.076:35.4;P7@256.076:29.3;P8@256.076:31.4;F4@256.080:20.1;FZ@256.080:18.3;C3@256.084:15.2;O2@256.084:31.6,7,0.075062,1,12.4466,9.129
S01_014_EEG_01.edf,,256.18,F8,P4@256.176:19.4;F8@256.180:28.1;FP2@256.180:20.7;PZ@256.180:28.0,4,0.345814,-1,11.1486,9.0652
S01_014_EEG_01.edf,,256.26,P3,FP1@256.236:18.1;P3@256.260:26.3,2,0.107864,1,8.1858,8.5141
S01_014_EEG_01.edf,,256.396,CZ,T8@256.360:32.4;PZ@256.364:29.3;T7@256.364:25.2;C3@256.396:26.1;CZ@256.396:35.5,5,0.111998,-1,8.8474,8.9757
S01_014_EEG_01.edf,,256.42,O1,O1@256.420:39.6;P7@256.420:25.6,2,0.178702,-1,12.4466,8.9053
S01_014_EEG_01.edf,,256.5,O2,F3@256.472:24.6;FP2@256.476:21.1;FZ@256.476:29.2;P8@256.496:26.7;O2@256.500:39.0;C4@256.504:20.1;F4@256.504:22.9,7,0.155238,-1,10.6019,8.8895
S01_014_EEG_01.edf,,256.624,O1,P7@256.600:25.6;O1@256.624:44.4;F8@256.628:24.1;P3@256.628:21.7;T8@256.628:23.6,5,0.125758,1,12.4466,10.8877
S01_014_EEG_01.edf,,256.692,FP2,FP1@256.692:47.2;FP2@256.692:47.3;FZ@256.716:37.3;PZ@256.728:37.9,4,0.074114,1,12.4737,6.1918
S01_014_EEG_01.edf,,257.216,P8,P8@257.216:28.9;FZ@257.248:14.8,2,0.28035,-1,9.061,8.7976
S01_014_EEG_01.edf,,257.348,O2,O1@257.324:27.3;O2@257.348:35.6,2,0.043981,-1,9.6861,7.0921
S01_014_EEG_01.edf,,257.472,PZ,PZ@257.472:36.2;P7@257.476:24.4;P4@257.480:28.3,3,0.0957,1,9.3734,8.4492
S01_014_EEG_01.edf,,257.612,T7,T7@257.612:23.3;F4@257.624:21.5,2,0.110585,1,6.7832,7.0401
S01_014_EEG_01.edf,,257.68,O1,PZ@257.672:40.2;F3@257.676:19.8;FP2@257.676:21.1;FZ@257.676:22.7;P4@257.676:28.7;FP1@257.680:29.0;O1@257.680:41.4;O2@257.680:40.0,8,0.05341,1,10.8572,10.6884
S01_014_EEG_01.edf,,257.796,P3,F4@257.796:25.3;P3@257.796:27.6;C4@257.800:17.9;P7@257.800:21.4,4,0.215082,-1,8.0659,14.4891
S01_014_EEG_01.edf,,257.856,PZ,F7@257.796:20.7;P4@257.836:18.6;FP1@257.852:21.5;PZ@257.856:36.2,4,0.122359,1,9.3734,10.3293
S01_014_EEG_01.edf,,258.04,O1,P3@257.976:26.6;F7@258.008:23.4;FP2@258.012:23.5;P7@258.036:23.2;C4@258.040:16.9;O1@258.040:45.9;P4@258.060:24.4;FP1@258.080:27.0;FZ@258.084:27.8;P8@258.088:26.5;F4@258.120:22.3;F8@258.140:19.2;O2@258.140:34.6;F3@258.144:22.7;P3@258.148:26.4;PZ@258.148:33.0,15,0.142873,1,12.292,11.771
S01_014_EEG_01.edf,,258.236,O1,O1@258.236:43.7;C4@258.240:18.9,2,0.019355,1,17.09,10.3618
S01_014_EEG_01.edf,,258.328,FP1,F8@258.312:18.8;P3@258.312:17.4;PZ@258.312:26.1;F4@258.316:18.8;FP1@258.328:30.9;P4@258.336:21.0,6,0.134494,-1,15.1889,10.0793
S01_014_EEG_01.edf,,258.456,F3,F3@258.456:22.8;FZ@258.460:21.5,2,0.01861,1,7.8542,10.218
S01_014_EEG_01.edf,,258.488,CZ,T8@258.476:23.6;CZ@258.488:24.5,2,0.032114,1,10.4152,7.0816
S01_014_EEG_01.edf,,258.592,O1,FP2@258.548:27.0;PZ@258.548:24.4;P4@258.552:18.5;F7@258.580:29.3;F4@258.584:18.5;P3@258.584:30.2;FP1@258.592:37.4;O1@258.592:43.5;P7@258.592:19.5;C3@258.608:18.6;T7@258.628:31.5,11,0.006216,1,19.2619,6.3491
S01_014_EEG_01.edf,,258.68,O2,O2@258.680:38.3;CZ@258.720:35.7,2,0.082931,1,15.3137,6.4908
S01_014_EEG_01.edf,,258.78,O1,F7@258.776:25.3;F3@258.780:27.8;O1@258.780:50.3;P3@258.780:20.7;P4@258.780:22.0;PZ@258.780:29.3,6,0.004258,1,19.2619,11.4902
S01_014_EEG_01.edf,,258.872,O2,O2@258.872:45.7;CZ@258.876:39.1;FZ@258.876:29.6;P7@258.880:29.8;F4@258.912:27.7;F8@258.912:32.8,6,0.082931,1,15.3137,7.5457
S01_014_EEG_01.edf,,259.056,O1,C3@259.044:20.2;F3@259.044:33.9;CZ@259.048:33.5;O2@259.048:73.4;FZ@259.052:38.2;C4@259.056:27.8;O1@259.056:80.5,7,0.095038,1,19.2619,16.9884
S01_014_EEG_01.edf,,259.148,FP1,F7@259.144:32.2;P8@259.144:54.0;T7@259.144:19.0;FP1@259.148:57.9;P4@259.148:31.0;F4@259.152:32.8;F8@259.152:25.5;FP2@259.152:46.2;P3@259.156:28.1;P7@259.160:54.1;T8@259.160:19.0,11,0.028048,1,14.8149,12.9912
S01_014_EEG_01.edf,,259.296,O1,CZ@259.216:33.8;F3@259.248:31.2;PZ@259.252:27.4;C3@259.276:24.8;FZ@259.292:37.0;O2@259.292:64.9;O1@259.296:77.7;C4@259.308:23.6;F7@259.344:34.3;P8@259.348:35.8;P4@259.352:30.5;F4@259.388:29.8;FP1@259.404:39.2;P3@259.424:20.0,14,0.346706,1,19.2619,10.6098
S01_014_EEG_01.edf,,259.492,O1,F3@259.488:25.3;F8@259.488:26.5;FP2@259.488:27.3;O1@259.492:53.0;O2@259.492:49.9;P7@259.540:32.4;P4@259.556:22.0;FZ@259.584:29.9,8,0.029629,-1,19.2619,11.4691
S01_014_EEG_01.edf,,259.668,O2,FP1@259.644:25.1;O2@259.668:41.2;CZ@259.672:25.4;P8@259.672:26.2,4,0.009959,-1,15.3137,9.5943
S01_014_EEG_01.edf,,259.736,O1,F3@259.732:23.2;P7@259.732:30.5;O1@259.736:40.8;F4@259.740:25.5;C4@259.760:18.2;F8@259.768:23.0,6,0.001133,1,19.2619,10.6357
S01_014_EEG_01.edf,,259.84,O2,P3@259.836:22.9;F7@259.840:25.1;FP1@259.840:30.1;FP2@259.840:23.3;FZ@259.840:25.6;O2@259.840:41.2;P4@259.840:25.2;PZ@259.840:21.7;P8@259.844:39.2,9,0.003197,1,15.3137,11.2208
S01_014_EEG_01.edf,,260.12,O2,F4@260.116:20.9;FZ@260.116:24.7;PZ@260.116:23.3;F7@260.120:21.9;O2@260.120:31.5;P4@260.120:22.0;P8@260.120:28.8;FP1@260.124:23.3,8,0.006128,1,13.3618,8.4047
S01_014_EEG_01.edf,,260.396,P8,O2@260.396:26.5;P8@260.396:29.7,2,0.065244,1,9.8109,13.0321
S01_014_EEG_01.edf,,260.588,P4,P4@260.588:24.8;F4@260.604:12.0;F8@260.604:18.8;FP2@260.604:15.7;C4@260.620:14.0;P7@260.620:14.2;T7@260.624:21.1,7,0.067678,-1,6.0672,11.0733
S01_014_EEG_01.edf,,260.852,PZ,PZ@260.852:16.8;F7@260.900:16.1,2,0.028844,1,6.5858,6.8337
S01_014_EEG_01.edf,,261.724,F8,T8@261.720:16.5;F8@261.724:21.6;FP2@261.724:14.6;P3@261.724:18.2,4,0.149071,1,11.7886,9.7557
S01_014_EEG_01.edf,,262.04,O1,F4@262.040:24.8;FZ@262.040:22.1;O1@262.040:40.7;P3@262.040:20.3;PZ@262.040:40.5;FP2@262.044:36.3;O2@262.080:31.3;P4@262.112:16.4;P8@262.112:27.4,9,0.074666,1,10.8864,6.8795
S01_014_EEG_01.edf,,262.244,PZ,F4@262.200:18.6;FZ@262.204:17.7;O1@262.244:38.4;O2@262.244:36.8;PZ@262.244:39.6;T7@262.264:14.0,6,0.041684,1,9.2226,12.4394
S01_014_EEG_01.edf,,262.416,O2,O1@262.412:29.2;O2@262.416:31.5;PZ@262.416:26.6,3,0.115627,-1,12.5778,8.5771
S01_014_EEG_01.edf,,262.636,F7,F7@262.636:26.0;P4@262.660:16.6,2,0.157802,1,16.9502,6.5017
S01_014_EEG_01.edf,,262.888,F4,P3@262.860:19.3;P7@262.860:26.3;O1@262.880:31.9;PZ@262.880:15.7;F3@262.884:28.0;FP2@262.884:23.7;FZ@262.884:27.4;O2@262.884:42.4;F4@262.888:44.2;C4@262.908:22.6;P4@262.924:24.6,11,0.155732,-1,10.5914,9.3981
S01_014_EEG_01.edf,,263.084,P8,P8@263.084:31.6;C3@263.096:17.1,2,0.04164,-1,13.2651,8.4348
S01_014_EEG_01.edf,,263.156,O2,P4@263.128:14.0;O2@263.156:48.3,2,0.004126,-1,12.9872,11.8398
S01_014_EEG_01.edf,,263.416,F8,F8@263.416:26.1;T8@263.416:21.3,2,0.005155,1,19.8265,9.2477
S01_014_EEG_01.edf,,263.508,P8,O2@263.464:39.6;P8@263.508:42.3,2,0.057289,1,13.2651,9.3747
S01_014_EEG_01.edf,,263.62,O1,F3@263.608:16.4;FZ@263.612:16.9;F4@263.616:16.6;O1@263.620:23.9;P4@263.628:22.2,5,0.022493,1,8.7104,8.4686
S01_014_EEG_01.edf,,263.708,O2,P8@263.704:47.3;O2@263.708:49.1,2,0.078324,1,12.9872,13.9723
S01_014_EEG_01.edf,,263.804,F8,C3@263.788:19.5;P4@263.788:23.0;P3@263.792:18.9;P7@263.792:22.2;F4@263.804:19.1;F8@263.804:31.3;O1@263.808:27.3,7,0.055813,-1,20.2533,7.8979
S01_014_EEG_01.edf,,263.888,P8,T7@263.876:23.7;P8@263.888:61.0;CZ@263.892:25.2;O2@263.892:59.5,4,0.025333,1,13.2651,16.0049
S01_014_EEG_01.edf,,263.972,F8,F7@263.956:17.5;F8@263.972:31.3;O1@263.972:27.3;P3@263.972:14.5;P7@263.972:17.8;F3@263.984:16.9;FZ@263.984:14.9;P4@263.984:19.7;F4@263.988:19.8;T8@264.000:15.5,10,0.084749,1,16.0328,9.1848
S01_014_EEG_01.edf,,264.436,P8,P8@264.436:27.3;O2@264.440:27.3,2,0.018658,1,12.7638,9.0642
S01_014_EEG_01.edf,,264.528,T7,T7@264.528:22.1;C4@264.552:11.3;F7@264.552:19.1,3,0.126396,-1,7.2245,7.1888
S01_014_EEG_01.edf,,264.88,F7,F7@264.880:63.4;F8@264.924:52.6,2,0.690748,-1,15.3326,10.8855
S01_014_EEG_01.edf,,265.696,F8,F8@265.696:20.7;T8@265.696:12.2,2,0.007941,1,12.3518,8.5126
S01_014_EEG_01.edf,,266.272,O1,F8@266.272:15.3;O1@266.272:16.0,2,0.117834,-1,7.631,6.5249
S01_014_EEG_01.edf,,266.836,F8,FP1@266.832:14.6;F8@266.836:15.6,2,0.252238,1,6.1567,7.0354
S01_014_EEG_01.edf,,268.672,O2,O1@268.668:38.6;O2@268.672:41.1;P4@268.688:15.5,3,0.182126,1,9.2942,7.3748
S01_014_EEG_01.edf,,268.876,O1,P8@268.872:34.5;CZ@268.876:27.7;F3@268.876:23.7;FZ@268.876:25.4;O1@268.876:37.6;O2@268.876:35.1;C4@268.880:20.3,7,0.120234,-1,12.9418,10.5558
S01_014_EEG_01.edf,,268.972,P7,F4@268.972:18.9;P7@268.972:29.8,2,0.281333,-1,7.3828,10.5118
S01_014_EEG_01.edf,,269.08,P8,O2@269.060:29.4;P8@269.080:33.3,2,0.059847,1,9.5455,9.5741
S01_014_EEG_01.edf,,269.304,P7,C4@269.304:13.5;CZ@269.304:23.6;P7@269.304:27.5,3,0.307172,-1,7.3828,7.9484
S01_014_EEG_01.edf,,269.416,P8,FZ@269.412:21.1;P4@269.412:14.6;P8@269.416:34.6;O2@269.420:27.7;O1@269.440:30.3,5,0.201478,1,9.5455,12.879
S01_014_EEG_01.edf,,269.736,FP1,F8@269.724:21.5;F4@269.732:15.4;O2@269.732:20.3;P7@269.732:16.1;FP1@269.736:24.7;FZ@269.736:13.0,6,0.053588,1,6.6443,6.5183
S01_014_EEG_01.edf,,270.884,F8,F8@270.884:25.1;P8@270.888:20.0,2,0.070435,-1,6.6228,7.4885
S01_014_EEG_01.edf,,271.488,T8,T7@271.480:18.9;T8@271.488:19.0;F8@271.512:18.6,3,0.216086,-1,5.3441,6.1229
S01_014_EEG_01.edf,,271.564,O2,FZ@271.564:16.2;O2@271.564:36.5;P8@271.564:25.2;O1@271.568:35.9,4,0.033698,1,15.3334,9.5936
S01_014_EEG_01.edf,,271.836,O1,F7@271.836:22.4;O1@271.836:47.0,2,0.036828,1,12.3356,7.4359
S01_014_EEG_01.edf,,271.924,P8,PZ@271.876:28.3;CZ@271.896:25.4;C3@271.924:22.4;O2@271.924:33.0;P8@271.924:40.8;F3@271.928:21.5;FZ@271.928:17.6;P3@271.956:27.5,8,0.168807,1,16.9512,10.5446
S01_014_EEG_01.edf,,272.012,O1,F4@272.012:17.0;O1@272.012:47.2,2,0.098633,1,12.7187,11.1429
S01_014_EEG_01.edf,,272.112,P8,F8@272.112:28.2;P4@272.112:33.8;P8@272.112:62.0,3,0.423524,1,16.9512,12.6162
S01_014_EEG_01.edf,,272.216,O2,F7@272.208:41.9;FP2@272.208:30.9;C3@272.212:27.7;F3@272.212:33.3;F4@272.212:24.4;FZ@272.212:31.4;O1@272.212:55.3;PZ@272.212:38.7;O2@272.216:72.5;FP1@272.236:34.4;P3@272.284:33.7;P4@272.296:37.2;T7@272.296:26.5;P8@272.312:63.6;CZ@272.316:36.3,15,0.132021,1,16.8228,20.1881
S01_014_EEG_01.edf,,272.404,O2,PZ@272.384:49.8;C3@272.400:28.2;O2@272.404:63.1;O1@272.452:38.6;F7@272.472:43.3;FP1@272.472:40.9;FZ@272.476:18.8;F3@272.480:27.6;FP2@272.480:30.7;P8@272.480:44.1,10,0.105874,1,16.8228,9.7111
S01_014_EEG_01.edf,,272.552,CZ,CZ@272.552:32.2;P7@272.560:25.2,2,0.40324,-1,9.1226,6.1498
S01_014_EEG_01.edf,,272.588,PZ,P4@272.576:33.7;PZ@272.588:45.9;C4@272.592:14.5;F8@272.592:21.7;P3@272.620:24.4,5,0.054942,1,10.9461,14.0691
S01_014_EEG_01.edf,,272.68,P8,C3@272.680:30.5;F3@272.680:32.4;FZ@272.680:35.0;P8@272.680:70.8;O2@272.684:69.4;T7@272.684:23.0;O1@272.688:53.0;F7@272.708:29.6;FP1@272.708:33.8;CZ@272.712:35.8;FP2@272.712:31.6;F4@272.720:34.2;P7@272.736:29.6,13,0.054343,1,16.9512,20.0391
S01_014_EEG_01.edf,,272.788,PZ,PZ@272.788:37.7;P4@272.812:30.5,2,0.015873,1,10.9461,10.757
S01_014_EEG_01.edf,,272.868,O1,P8@272.856:44.8;O1@272.868:46.6,2,0.010512,1,13.8499,7.0501
S01_014_EEG_01.edf,,272.956,PZ,P3@272.952:26.1;PZ@272.956:30.6,2,0.034683,1,10.4521,8.135
S01_014_EEG_01.edf,,273.024,P8,P8@273.024:39.2;O2@273.032:29.6;FP1@273.036:28.8;O1@273.036:37.4,4,0.018177,1,16.9512,14.5308
S01_014_EEG_01.edf,,273.052,CZ,F3@273.032:18.0;FZ@273.032:16.9;CZ@273.052:27.2;C3@273.056:20.4,4,0.040313,1,9.1226,8.1667
S01_014_EEG_01.edf,,273.248,O1,PZ@273.244:20.4;O1@273.248:24.4;P3@273.248:21.1;T8@273.268:16.6,4,0.002634,1,13.8499,8.8975
S01_014_EEG_01.edf,,273.444,P8,P8@273.444:28.8;T8@273.468:16.9,2,0.023178,-1,15.1257,10.5174
S01_014_EEG_01.edf,,273.616,P8,P8@273.616:30.7;O1@273.636:29.7,2,0.022668,-1,15.1257,8.3507
S01_014_EEG_01.edf,,273.768,PZ,FZ@273.752:15.7;PZ@273.768:26.8;F3@273.772:15.6,3,0.047074,1,8.284,7.4287
S01_014_EEG_01.edf,,273.884,O1,P3@273.868:22.0;F8@273.872:27.2;O1@273.884:35.0,3,0.101688,-1,12.5462,6.4835
S01_014_EEG_01.edf,,274.028,O2,P7@273.992:25.9;O2@274.028:28.5;FZ@274.032:15.5,3,0.20517,1,8.0624,7.5889
S01_014_EEG_01.edf,,275.116,P7,F7@275.100:19.0;P7@275.116:20.5,2,0.070136,-1,6.0304,8.6977
S01_014_EEG_01.edf,,275.452,O1,O1@275.452:26.0;P7@275.452:19.9,2,0.237529,-1,8.222,6.2009
S01_014_EEG_01.edf,,276.944,P7,P7@276.944:31.8;F8@276.960:18.6,2,0.221109,1,6.5539,7.5651
S01_014_EEG_01.edf,,278.1,P7,F4@278.096:17.9;F8@278.096:21.5;O1@278.096:25.3;P3@278.096:17.1;C4@278.100:12.7;P7@278.100:30.6,6,0.321772,1,6.8748,9.4932
S01_014_EEG_01.edf,,280.092,F7,T7@280.072:16.8;F7@280.092:20.8,2,0.221802,1,12.3152,6.1649
S01_014_EEG_01.edf,,280.452,P3,P3@280.452:21.4;FP2@280.468:18.6;FP1@280.472:20.2,3,0.214403,1,5.74,7.7515
S01_014_EEG_01.edf,,281.236,F8,F8@281.236:20.3;P3@281.236:11.9,2,0.069803,1,6.2349,7.1521
S01_014_EEG_01.edf,,281.24,P7,P7@281.240:19.4;T7@281.240:18.3,2,0.040036,-1,9.2309,7.9036
S01_014_EEG_01.edf,,281.288,P8,P8@281.288:30.0;O2@281.292:26.9,2,0.34654,1,10.7396,9.5886
S01_014_EEG_01.edf,,281.38,CZ,CZ@281.380:24.2;C4@281.384:14.3;FZ@281.384:20.9,3,0.244824,1,6.9484,8.0083
S01_014_EEG_01.edf,,281.48,O2,P4@281.444:20.4;F3@281.480:21.3;O2@281.480:44.8;P8@281.480:43.1,4,0.129782,-1,10.0664,10.8618
S01_014_EEG_01.edf,,281.576,O1,F7@281.568:25.8;F4@281.576:16.4;FZ@281.576:23.2;O1@281.576:41.3;P7@281.576:25.5;CZ@281.580:24.8;C3@281.584:19.7,7,0.698714,1,14.9012,10.5458
S01_014_EEG_01.edf,,281.748,O1,F3@281.704:22.0;T7@281.724:17.7;P4@281.728:22.4;P8@281.728:43.2;O2@281.732:43.4;O1@281.748:46.8;P3@281.752:23.8;P7@281.756:23.2,8,0.562686,1,14.9012,9.7323
S01_014_EEG_01.edf,,281.94,O1,P4@281.912:25.8;O2@281.916:37.3;P8@281.916:35.2;FP2@281.920:29.0;FZ@281.920:27.1;CZ@281.928:19.8;C4@281.940:22.5;O1@281.940:67.5;T8@281.940:19.8;P7@281.980:45.1;F3@282.016:20.8;PZ@282.016:23.5;P3@282.024:35.3,13,0.590456,1,14.9012,10.8173
S01_014_EEG_01.edf,,282.12,C4,CZ@282.116:20.4;C4@282.120:22.7,2,0.374921,-1,4.9888,6.4911
S01_014_EEG_01.edf,,282.22,O1,F4@282.216:27.2;FZ@282.216:26.2;O2@282.216:36.0;F7@282.220:17.8;FP1@282.220:24.0;FP2@282.220:24.0;O1@282.220:66.5;P3@282.220:26.3;P7@282.220:35.5;PZ@282.220:25.5,10,0.610936,1,14.9012,13.9305
S01_014_EEG_01.edf,,282.328,P8,P4@282.324:22.1;P8@282.328:29.5;CZ@282.332:23.2;C3@282.344:17.1;F3@282.356:21.1,5,0.043448,1,10.7396,8.0656
S01_014_EEG_01.edf,,282.452,O1,FZ@282.428:22.8;P3@282.428:18.9;P7@282.428:31.4;F4@282.448:17.7;F8@282.448:18.7;FP1@282.448:22.8;O2@282.448:30.9;FP2@282.452:20.3;O1@282.452:40.2;PZ@282.452:21.1;T8@282.452:17.0;F7@282.456:28.5,12,0.007468,-1,14.9012,13.0314
S01_014_EEG_01.edf,,283.648,O1,FZ@283.644:19.9;O1@283.648:36.1;O2@283.648:34.9;P7@283.648:22.4,4,0.124146,1,12.0791,11.5059
S01_014_EEG_01.edf,,283.74,F7,F7@283.740:39.1;FP1@283.740:25.8;FP2@283.740:18.8;P4@283.740:24.0;PZ@283.740:17.4,5,0.522181,-1,12.3438,8.2342
S01_014_EEG_01.edf,,283.892,O1,P7@283.888:16.6;O1@283.892:40.2,2,0.089478,1,12.0791,6.9014
S01_014_EEG_01.edf,,283.992,P8,FZ@283.924:23.9;PZ@283.928:30.8;P4@283.944:32.4;O2@283.968:44.2;F3@283.988:24.3;P8@283.992:45.2;T8@283.992:15.7;C4@284.028:25.5;F4@284.028:20.4;T7@284.028:17.9;FP1@284.052:28.5;P7@284.052:17.5,12,0.753405,1,10.1442,11.0756
S01_014_EEG_01.edf,,284.236,P7,FP1@284.236:14.4;P7@284.236:24.2;T7@284.276:17.5,3,0.087349,1,7.4413,8.6845
S01_014_EEG_01.edf,,284.348,C4,C4@284.348:14.2;F4@284.348:13.9,2,0.085467,-1,6.3359,6.4752
S01_014_EEG_01.edf,,284.672,PZ,PZ@284.672:32.8;T8@284.692:19.2;FZ@284.712:20.6,3,0.072971,-1,9.657,9.4082
S01_014_EEG_01.edf,,284.672,P7,T7@284.668:13.3;P7@284.672:17.2,2,0.125024,-1,6.841,6.0889
S01_014_EEG_01.edf,,284.832,PZ,F8@284.792:17.7;FP1@284.824:23.3;O2@284.832:24.7;PZ@284.832:43.1;F3@284.836:19.5;FZ@284.868:20.6;P3@284.868:16.4;P4@284.868:22.2;F4@284.872:16.1;FP2@284.872:16.3,10,0.420541,1,9.657,13.5807
S01_014_EEG_01.edf,,285.344,O1,O1@285.344:29.2;P7@285.364:27.8;F3@285.376:16.6;P8@285.376:26.5,4,0.233098,-1,8.8826,6.7644
S01_014_EEG_01.edf,,285.564,O2,FZ@285.540:17.1;PZ@285.540:20.4;P8@285.544:26.5;O2@285.564:27.5,4,0.250963,1,10.3526,6.093
S01_014_EEG_01.edf,,285.736,P8,C3@285.736:27.6;P8@285.736:47.1;CZ@285.740:26.5;F3@285.740:21.7;FZ@285.740:21.1;O2@285.740:44.9;C4@285.744:23.3;F4@285.744:21.6;O1@285.744:36.5;P4@285.760:27.4;FP1@285.764:26.2;FP2@285.764:27.6;T7@285.764:32.4,13,0.264023,1,10.561,15.3273
S01_014_EEG_01.edf,,285.908,PZ,P3@285.860:41.0;CZ@285.904:30.1;F7@285.904:41.8;PZ@285.908:55.1;C3@285.936:20.4,5,0.576918,1,11.1032,9.8328
S01_014_EEG_01.edf,,285.992,O1,O1@285.992:31.7;T7@286.012:27.2,2,0.048963,1,9.7867,6.3877
S01_014_EEG_01.edf,,286.144,PZ,F8@286.140:19.8;PZ@286.144:38.9,2,0.208073,-1,11.1032,9.4859
S01_014_EEG_01.edf,,286.332,PZ,PZ@286.332:39.7;FP1@286.336:26.0;O1@286.336:29.4;T7@286.348:21.0;FZ@286.352:18.6;F4@286.384:18.1;F8@286.388:24.5;FP2@286.392:21.4;CZ@286.400:24.5,9,0.198308,1,11.1032,9.2615
S01_014_EEG_01.edf,,286.624,F8,T8@286.620:23.7;F8@286.624:26.8;C3@286.648:15.3,3,0.164747,-1,9.8704,8.2148
S01_014_EEG_01.edf,,286.784,O1,C4@286.784:15.5;O1@286.784:41.0,2,0.04215,1,10.2486,9.0917
